alpha(x) =  0.500  beta(v) =  1.000  delta (t) = 0.025
Free stream: density =  1.000  velocity = -2.000  temperature =  1.000
x,t=    0.000,  t=    5.000,  t=   10.000,  t=   15.000,  t=   20.000,  t=   25.000,  t=   30.000,  t=   35.000,  t=   40.000,  t=   45.000,  t=   50.000,
    0.000000,       0.000016,      -0.003353,      -0.000788,       0.000109,       0.000145,       0.000334,       0.000283,       0.000223,       0.000213,       0.000232,       0.000149,
    0.500000,       0.000016,      -0.022834,      -0.007598,       0.001427,       0.003719,       0.003920,       0.003638,       0.003452,       0.002942,       0.002680,       0.002513,
    1.000000,       0.000016,      -0.016788,      -0.012881,       0.003247,       0.007350,       0.007573,       0.007173,       0.006665,       0.005730,       0.005136,       0.004827,
    1.500000,       0.000016,       0.031871,      -0.015248,       0.005459,       0.011013,       0.011401,       0.010409,       0.009681,       0.008517,       0.007754,       0.006991,
    2.000000,       0.000016,       0.135361,      -0.013756,       0.008390,       0.014821,       0.015085,       0.013833,       0.012700,       0.011144,       0.010307,       0.009241,
    2.500000,       0.000016,       0.302402,      -0.007259,       0.011990,       0.018847,       0.018789,       0.017369,       0.015853,       0.013764,       0.012793,       0.011349,
    3.000000,       0.000016,       0.538619,       0.004824,       0.016543,       0.022886,       0.022262,       0.020802,       0.018733,       0.016485,       0.015279,       0.013398,
    3.500000,       0.000016,       0.846294,       0.022960,       0.021878,       0.026954,       0.025897,       0.024187,       0.021561,       0.019103,       0.017632,       0.015499,
    4.000000,       0.000016,       1.224784,       0.047395,       0.028194,       0.031288,       0.029762,       0.027442,       0.024271,       0.021596,       0.019773,       0.017419,
    4.500000,       0.000016,       1.666241,       0.078360,       0.035351,       0.035503,       0.033247,       0.030361,       0.026877,       0.024265,       0.021983,       0.019305,
    5.000000,       0.000016,       2.152694,       0.116281,       0.043447,       0.040061,       0.036897,       0.033222,       0.029380,       0.026678,       0.024067,       0.021124,
    5.500000,       0.000016,       2.648869,       0.161968,       0.052093,       0.044767,       0.040342,       0.035956,       0.032000,       0.028839,       0.025769,       0.023046,
    6.000000,       0.000016,       3.100876,       0.216790,       0.061221,       0.049167,       0.043586,       0.038538,       0.034508,       0.030892,       0.027540,       0.024867,
    6.500000,       0.000016,       3.440043,       0.282480,       0.070592,       0.053705,       0.046531,       0.041224,       0.036581,       0.032750,       0.029189,       0.026563,
    7.000000,       0.000016,       3.600610,       0.361645,       0.080454,       0.057669,       0.049485,       0.043605,       0.038605,       0.034388,       0.030857,       0.028086,
    7.500000,       0.000016,       3.546159,       0.458358,       0.090708,       0.061664,       0.052215,       0.045809,       0.040497,       0.036084,       0.032490,       0.029321,
    8.000000,       0.000016,       3.291470,       0.577657,       0.101156,       0.065555,       0.054655,       0.047662,       0.042027,       0.037642,       0.033713,       0.030675,
    8.500000,       0.000016,       2.899201,       0.725394,       0.112097,       0.068883,       0.056707,       0.049268,       0.043626,       0.038941,       0.034977,       0.031593,
    9.000000,       0.000016,       2.451862,       0.908893,       0.123824,       0.071772,       0.058690,       0.050802,       0.044728,       0.040155,       0.035956,       0.032343,
    9.500000,       0.000016,       2.018358,       1.135492,       0.136981,       0.074314,       0.060068,       0.051839,       0.045811,       0.040909,       0.036777,       0.033093,
   10.000000,       0.000016,       1.637739,       1.410645,       0.151994,       0.076276,       0.061141,       0.052635,       0.046551,       0.041595,       0.037294,       0.033726,
   10.500000,       0.000016,       1.322520,       1.735408,       0.170124,       0.077775,       0.061721,       0.053209,       0.047111,       0.042034,       0.037783,       0.034361,
   11.000000,       0.000016,       1.069477,       2.102150,       0.192445,       0.079036,       0.062034,       0.053398,       0.047198,       0.042227,       0.038235,       0.034990,
   11.500000,       0.000016,       0.869156,       2.488817,       0.220658,       0.080192,       0.062082,       0.053486,       0.047482,       0.042570,       0.038596,       0.035206,
   12.000000,       0.000016,       0.711071,       2.856197,       0.257306,       0.080794,       0.061665,       0.053210,       0.047381,       0.042564,       0.038629,       0.035341,
   12.500000,       0.000016,       0.586011,       3.147849,       0.304839,       0.081610,       0.061027,       0.052820,       0.046995,       0.042432,       0.038632,       0.035584,
   13.000000,       0.000016,       0.486282,       3.303714,       0.367064,       0.082580,       0.059889,       0.052140,       0.046639,       0.042101,       0.038552,       0.035490,
   13.500000,       0.000016,       0.406186,       3.281164,       0.448442,       0.084033,       0.058600,       0.050946,       0.045855,       0.041547,       0.038172,       0.035146,
   14.000000,       0.000016,       0.341129,       3.077886,       0.554821,       0.086248,       0.056972,       0.049676,       0.044937,       0.040833,       0.037613,       0.034687,
   14.500000,       0.000016,       0.287821,       2.737189,       0.692847,       0.089711,       0.055255,       0.048169,       0.043697,       0.039950,       0.036933,       0.034139,
   15.000000,       0.000016,       0.243700,       2.329027,       0.869616,       0.094881,       0.053532,       0.046482,       0.042321,       0.039083,       0.036118,       0.033547,
   15.500000,       0.000016,       0.206884,       1.920122,       1.092755,       0.102312,       0.051653,       0.044771,       0.041085,       0.038053,       0.035250,       0.032847,
   16.000000,       0.000016,       0.175944,       1.553349,       1.367627,       0.112683,       0.049693,       0.042876,       0.039678,       0.036825,       0.034353,       0.032139,
   16.500000,       0.000016,       0.149834,       1.245939,       1.694742,       0.127530,       0.048114,       0.041012,       0.038020,       0.035610,       0.033417,       0.031406,
   17.000000,       0.000016,       0.127702,       0.998093,       2.064953,       0.147628,       0.046544,       0.038849,       0.036473,       0.034202,       0.032281,       0.030564,
   17.500000,       0.000016,       0.108943,       0.801936,       2.454964,       0.175211,       0.045418,       0.036895,       0.034506,       0.032766,       0.031064,       0.029581,
   18.000000,       0.000016,       0.092949,       0.647780,       2.822475,       0.212121,       0.044644,       0.034781,       0.032769,       0.031114,       0.029929,       0.028402,
   18.500000,       0.000016,       0.079270,       0.526441,       3.109822,       0.261564,       0.044584,       0.032866,       0.031066,       0.029715,       0.028563,       0.027314,
   19.000000,       0.000016,       0.067600,       0.430595,       3.256112,       0.327120,       0.044988,       0.030878,       0.029183,       0.028245,       0.027330,       0.026151,
   19.500000,       0.000016,       0.057560,       0.354363,       3.220756,       0.413589,       0.046547,       0.028999,       0.027597,       0.026770,       0.026099,       0.025066,
   20.000000,       0.000016,       0.048941,       0.293308,       3.005737,       0.526468,       0.049193,       0.027395,       0.025864,       0.025304,       0.024743,       0.024002,
   20.500000,       0.000016,       0.041506,       0.244071,       2.658383,       0.672704,       0.053527,       0.025883,       0.024199,       0.023867,       0.023480,       0.023049,
   21.000000,       0.000016,       0.035102,       0.204138,       2.250477,       0.859554,       0.059819,       0.024509,       0.022491,       0.022432,       0.022264,       0.021898,
   21.500000,       0.000016,       0.029568,       0.171453,       1.847306,       1.094246,       0.068951,       0.023280,       0.020986,       0.021053,       0.021011,       0.020897,
   22.000000,       0.000016,       0.024811,       0.144627,       1.489169,       1.381578,       0.081696,       0.022114,       0.019631,       0.019671,       0.019815,       0.019716,
   22.500000,       0.000016,       0.020737,       0.122437,       1.191053,       1.721149,       0.098850,       0.021247,       0.018392,       0.018413,       0.018552,       0.018670,
   23.000000,       0.000016,       0.017275,       0.103995,       0.951800,       2.101706,       0.121779,       0.020660,       0.017093,       0.017339,       0.017633,       0.017753,
   23.500000,       0.000016,       0.014312,       0.088614,       0.763088,       2.497065,       0.152679,       0.020586,       0.015651,       0.016145,       0.016419,       0.016748,
   24.000000,       0.000016,       0.011836,       0.075718,       0.615064,       2.861925,       0.193330,       0.020988,       0.014308,       0.015067,       0.015540,       0.015856,
   24.500000,       0.000016,       0.009739,       0.064925,       0.498791,       3.136017,       0.247037,       0.022088,       0.012974,       0.014012,       0.014603,       0.015118,
   25.000000,       0.000016,       0.007998,       0.055762,       0.407045,       3.259623,       0.317670,       0.024107,       0.011835,       0.012833,       0.013897,       0.014406,
   25.500000,       0.000016,       0.006550,       0.048002,       0.334215,       3.197271,       0.410040,       0.027049,       0.010795,       0.011630,       0.012855,       0.013547,
   26.000000,       0.000016,       0.005338,       0.041444,       0.276001,       2.958204,       0.529593,       0.031586,       0.009927,       0.010503,       0.011857,       0.012868,
